machine_id,run_id,segment_id,start_time,end_time,duration_seconds,row_count,median_interval_seconds,number_of_gaps_before_segment,safe_for_5min_label,safe_for_10min_label
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_031,2026-07-28 15:39:23.721000+00:00,2026-07-28 15:54:23+00:00,899.279,312,2.133,30,True,True
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_032,2026-07-28 15:54:35.347000+00:00,2026-07-28 15:54:35.347000+00:00,0.0,1,,31,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_033,2026-07-28 15:54:47.859000+00:00,2026-07-28 15:54:47.859000+00:00,0.0,1,,32,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_034,2026-07-28 15:55:01.657000+00:00,2026-07-28 15:55:01.657000+00:00,0.0,1,,33,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_035,2026-07-28 15:55:15.046000+00:00,2026-07-28 15:55:15.046000+00:00,0.0,1,,34,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_036,2026-07-28 15:55:27.540000+00:00,2026-07-28 15:55:27.540000+00:00,0.0,1,,35,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_037,2026-07-28 15:55:40.546000+00:00,2026-07-28 15:55:40.546000+00:00,0.0,1,,36,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_038,2026-07-28 15:55:53.260000+00:00,2026-07-28 15:55:53.260000+00:00,0.0,1,,37,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_039,2026-07-28 15:56:05.108000+00:00,2026-07-28 15:56:05.108000+00:00,0.0,1,,38,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_040,2026-07-28 15:56:17.041000+00:00,2026-07-28 15:56:17.041000+00:00,0.0,1,,39,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_041,2026-07-28 15:56:29.380000+00:00,2026-07-28 15:56:29.380000+00:00,0.0,1,,40,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_042,2026-07-28 15:56:41.138000+00:00,2026-07-28 15:56:41.138000+00:00,0.0,1,,41,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_043,2026-07-28 15:56:53.124000+00:00,2026-07-28 15:56:53.124000+00:00,0.0,1,,42,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_044,2026-07-28 15:57:04.947000+00:00,2026-07-28 15:57:04.947000+00:00,0.0,1,,43,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_045,2026-07-28 15:57:16.997000+00:00,2026-07-28 15:57:16.997000+00:00,0.0,1,,44,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_046,2026-07-28 15:57:29.135000+00:00,2026-07-28 15:57:29.135000+00:00,0.0,1,,45,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_047,2026-07-28 15:57:41.158000+00:00,2026-07-28 15:57:41.158000+00:00,0.0,1,,46,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_048,2026-07-28 15:57:53.370000+00:00,2026-07-28 15:57:53.370000+00:00,0.0,1,,47,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_049,2026-07-28 15:58:05.049000+00:00,2026-07-28 15:58:05.049000+00:00,0.0,1,,48,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_050,2026-07-28 15:58:17.049000+00:00,2026-07-28 15:58:17.049000+00:00,0.0,1,,49,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_051,2026-07-28 15:58:30.310000+00:00,2026-07-28 15:58:30.310000+00:00,0.0,1,,50,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_052,2026-07-28 15:58:43.669000+00:00,2026-07-28 15:58:43.669000+00:00,0.0,1,,51,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_053,2026-07-28 15:58:57.535000+00:00,2026-07-28 15:58:57.535000+00:00,0.0,1,,52,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_054,2026-07-28 15:59:09.091000+00:00,2026-07-28 15:59:09.091000+00:00,0.0,1,,53,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_055,2026-07-28 15:59:21.959000+00:00,2026-07-28 15:59:21.959000+00:00,0.0,1,,54,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_056,2026-07-28 15:59:35.534000+00:00,2026-07-28 15:59:35.534000+00:00,0.0,1,,55,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_057,2026-07-28 15:59:47.256000+00:00,2026-07-28 15:59:47.256000+00:00,0.0,1,,56,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_058,2026-07-28 15:59:59.083000+00:00,2026-07-28 15:59:59.083000+00:00,0.0,1,,57,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_059,2026-07-28 16:00:12.291000+00:00,2026-07-28 16:00:12.291000+00:00,0.0,1,,58,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_060,2026-07-28 16:00:22.919000+00:00,2026-07-28 16:16:38.469000+00:00,975.55,314,2.181,59,True,True
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_061,2026-07-28 16:16:51.077000+00:00,2026-07-28 16:16:51.077000+00:00,0.0,1,,60,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_062,2026-07-28 16:17:03.337000+00:00,2026-07-28 16:17:03.337000+00:00,0.0,1,,61,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_063,2026-07-28 16:17:14.896000+00:00,2026-07-28 16:17:14.896000+00:00,0.0,1,,62,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_064,2026-07-28 16:17:26.956000+00:00,2026-07-28 16:17:26.956000+00:00,0.0,1,,63,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_065,2026-07-28 16:17:39.174000+00:00,2026-07-28 16:17:39.174000+00:00,0.0,1,,64,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_066,2026-07-28 16:17:51.597000+00:00,2026-07-28 16:17:51.597000+00:00,0.0,1,,65,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_067,2026-07-28 16:18:03.431000+00:00,2026-07-28 16:18:03.431000+00:00,0.0,1,,66,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_068,2026-07-28 16:18:14.937000+00:00,2026-07-28 16:18:14.937000+00:00,0.0,1,,67,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_069,2026-07-28 16:18:27.097000+00:00,2026-07-28 16:18:27.097000+00:00,0.0,1,,68,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_070,2026-07-28 16:18:39.201000+00:00,2026-07-28 16:18:39.201000+00:00,0.0,1,,69,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_071,2026-07-28 16:18:51.036000+00:00,2026-07-28 16:18:51.036000+00:00,0.0,1,,70,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_072,2026-07-28 16:19:04.171000+00:00,2026-07-28 16:19:04.171000+00:00,0.0,1,,71,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_073,2026-07-28 16:19:17.115000+00:00,2026-07-28 16:19:17.115000+00:00,0.0,1,,72,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_074,2026-07-28 16:19:28.758000+00:00,2026-07-28 16:19:28.758000+00:00,0.0,1,,73,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_075,2026-07-28 16:19:41.442000+00:00,2026-07-28 16:19:41.442000+00:00,0.0,1,,74,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_076,2026-07-28 16:19:53.125000+00:00,2026-07-28 16:19:53.125000+00:00,0.0,1,,75,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_077,2026-07-28 16:20:04.729000+00:00,2026-07-28 16:20:04.729000+00:00,0.0,1,,76,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_078,2026-07-28 16:20:16.878000+00:00,2026-07-28 16:20:16.878000+00:00,0.0,1,,77,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_079,2026-07-28 16:20:28.964000+00:00,2026-07-28 16:20:28.964000+00:00,0.0,1,,78,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_080,2026-07-28 16:20:41.520000+00:00,2026-07-28 16:20:41.520000+00:00,0.0,1,,79,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_081,2026-07-28 16:20:55.284000+00:00,2026-07-28 16:20:55.284000+00:00,0.0,1,,80,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_082,2026-07-28 16:21:08.613000+00:00,2026-07-28 16:21:08.613000+00:00,0.0,1,,81,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_083,2026-07-28 16:21:21.714000+00:00,2026-07-28 16:21:21.714000+00:00,0.0,1,,82,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_084,2026-07-28 16:21:35.158000+00:00,2026-07-28 16:31:19.687000+00:00,584.529,186,2.117,83,True,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_085,2026-07-28 16:31:33.380000+00:00,2026-07-28 16:31:33.380000+00:00,0.0,1,,84,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_086,2026-07-28 16:31:45.027000+00:00,2026-07-28 16:31:45.027000+00:00,0.0,1,,85,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_087,2026-07-28 16:31:58.456000+00:00,2026-07-28 16:31:58.456000+00:00,0.0,1,,86,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_088,2026-07-28 16:32:11.065000+00:00,2026-07-28 16:32:11.065000+00:00,0.0,1,,87,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_089,2026-07-28 16:32:23.376000+00:00,2026-07-28 16:32:23.376000+00:00,0.0,1,,88,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_090,2026-07-28 16:32:35.021000+00:00,2026-07-28 16:32:35.021000+00:00,0.0,1,,89,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_091,2026-07-28 16:32:47.079000+00:00,2026-07-28 16:32:47.079000+00:00,0.0,1,,90,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_092,2026-07-28 16:32:58.950000+00:00,2026-07-28 16:32:58.950000+00:00,0.0,1,,91,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_093,2026-07-28 16:33:10.778000+00:00,2026-07-28 16:33:10.778000+00:00,0.0,1,,92,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_094,2026-07-28 16:33:22.767000+00:00,2026-07-28 16:33:22.767000+00:00,0.0,1,,93,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_095,2026-07-28 16:33:35.291000+00:00,2026-07-28 16:33:35.291000+00:00,0.0,1,,94,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_096,2026-07-28 16:33:47.554000+00:00,2026-07-28 16:33:47.554000+00:00,0.0,1,,95,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_097,2026-07-28 16:33:59.262000+00:00,2026-07-28 16:33:59.262000+00:00,0.0,1,,96,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_098,2026-07-28 16:34:11.110000+00:00,2026-07-28 16:34:11.110000+00:00,0.0,1,,97,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_099,2026-07-28 16:34:24.717000+00:00,2026-07-28 16:34:24.717000+00:00,0.0,1,,98,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_100,2026-07-28 16:34:37.253000+00:00,2026-07-28 16:34:37.253000+00:00,0.0,1,,99,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_101,2026-07-28 16:34:49.054000+00:00,2026-07-28 16:34:49.054000+00:00,0.0,1,,100,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_102,2026-07-28 16:35:01.317000+00:00,2026-07-28 16:35:01.317000+00:00,0.0,1,,101,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_103,2026-07-28 16:35:13.030000+00:00,2026-07-28 16:35:13.030000+00:00,0.0,1,,102,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_104,2026-07-28 16:35:25.579000+00:00,2026-07-28 16:35:25.579000+00:00,0.0,1,,103,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_105,2026-07-28 16:35:37.736000+00:00,2026-07-28 16:35:37.736000+00:00,0.0,1,,104,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_106,2026-07-28 16:35:51.591000+00:00,2026-07-28 16:35:51.591000+00:00,0.0,1,,105,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_107,2026-07-28 16:36:03.904000+00:00,2026-07-28 16:36:03.904000+00:00,0.0,1,,106,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_108,2026-07-28 16:36:17.774000+00:00,2026-07-28 16:41:04.796000+00:00,287.022,91,2.0700000000000003,107,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_109,2026-07-28 16:41:17.089000+00:00,2026-07-28 16:41:17.089000+00:00,0.0,1,,108,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_110,2026-07-28 16:41:29.819000+00:00,2026-07-28 16:41:29.819000+00:00,0.0,1,,109,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_111,2026-07-28 16:41:43.158000+00:00,2026-07-28 16:41:43.158000+00:00,0.0,1,,110,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_112,2026-07-28 16:41:56.556000+00:00,2026-07-28 16:41:56.556000+00:00,0.0,1,,111,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_113,2026-07-28 16:42:09.456000+00:00,2026-07-28 16:42:09.456000+00:00,0.0,1,,112,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_114,2026-07-28 16:42:21.484000+00:00,2026-07-28 16:42:21.484000+00:00,0.0,1,,113,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_115,2026-07-28 16:42:33.399000+00:00,2026-07-28 16:42:33.399000+00:00,0.0,1,,114,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_116,2026-07-28 16:42:45.085000+00:00,2026-07-28 16:42:45.085000+00:00,0.0,1,,115,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_117,2026-07-28 16:42:56.968000+00:00,2026-07-28 16:42:56.968000+00:00,0.0,1,,116,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_118,2026-07-28 16:43:08.958000+00:00,2026-07-28 16:43:08.958000+00:00,0.0,1,,117,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_119,2026-07-28 16:43:21.084000+00:00,2026-07-28 16:43:21.084000+00:00,0.0,1,,118,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_120,2026-07-28 16:43:33.195000+00:00,2026-07-28 16:43:33.195000+00:00,0.0,1,,119,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_121,2026-07-28 16:43:45.254000+00:00,2026-07-28 16:43:45.254000+00:00,0.0,1,,120,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_122,2026-07-28 16:43:57.202000+00:00,2026-07-28 16:43:57.202000+00:00,0.0,1,,121,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_123,2026-07-28 16:44:09.759000+00:00,2026-07-28 16:44:09.759000+00:00,0.0,1,,122,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_124,2026-07-28 16:44:23.094000+00:00,2026-07-28 16:44:23.094000+00:00,0.0,1,,123,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_125,2026-07-28 16:44:36.572000+00:00,2026-07-28 16:44:36.572000+00:00,0.0,1,,124,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_126,2026-07-28 16:44:50.126000+00:00,2026-07-28 16:44:50.126000+00:00,0.0,1,,125,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_127,2026-07-28 16:45:03.897000+00:00,2026-07-28 16:45:03.897000+00:00,0.0,1,,126,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_128,2026-07-28 16:45:18.069000+00:00,2026-07-28 16:45:18.069000+00:00,0.0,1,,127,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_129,2026-07-28 16:45:32.641000+00:00,2026-07-28 16:45:32.641000+00:00,0.0,1,,128,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_130,2026-07-28 16:45:46.157000+00:00,2026-07-28 16:45:46.157000+00:00,0.0,1,,129,False,False
