machine_id,rows,positive_rate,positive_count,negative_count,official_pr_auc,official_roc_auc,official_precision,official_recall,official_f1,official_fp,official_fn,regularized_pr_auc,regularized_roc_auc,regularized_precision,regularized_recall,regularized_f1,regularized_fp,regularized_fn,delta_pr_auc,delta_recall,delta_precision,delta_f1,delta_fn,fn_reduction,delta_fp,fp_reduction
0890dcc046c079acc4de4202,3024,0.0,0,3024,0.0,,0.0,0.0,0.0,74,0,0.0,,0.0,0.0,0.0,39,0,0.0,0.0,0.0,0.0,0,0,-35,35
7232bc533c21ce408d45d473,2304,0.3836805555555556,884,1420,0.8361770397459256,0.8456113377095149,0.6210084033613446,0.8359728506787331,0.712632594021215,451,145,0.8390879591165565,0.8476065101013319,0.5791505791505791,0.8484162895927602,0.6883891693437356,545,134,0.0029109193706309267,0.012443438914027105,-0.04185782421076545,-0.02424342467747942,-11,11,94,-94
a0f8c86097e55fbfa506d057,8607,0.20355524573021958,1752,6855,0.5744657179686163,0.7462621857191863,0.5641205325858444,0.4594748858447489,0.5064485687323057,622,947,0.5482410920935558,0.7271931796608815,0.5267857142857143,0.4377853881278539,0.4781795511221945,689,985,-0.02622462587506058,-0.02168949771689499,-0.03733481830013008,-0.02826901761011119,38,-38,67,-67
d588df123ac0d0ce20b112ac,8277,1.0,8277,0,1.0,,1.0,0.9996375498368975,0.9998187420699656,0,3,1.0,,1.0,0.9996375498368975,0.9998187420699656,0,3,0.0,0.0,0.0,0.0,0,0,0,0
