machine_id,run_id,issue_type,timestamp,gap_seconds,severity,explanation
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:01:19.624000+00:00,10.411,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:01:53.426000+00:00,10.248,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:02:03.528000+00:00,10.102,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:02:15.229000+00:00,10.055,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:02:27.393000+00:00,10.181,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:03:01.419000+00:00,10.309,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,d88b15dd-1915-43ca-90ef-69f31ff4d9c1,large_gap,2026-07-28T13:03:21.457000+00:00,10.506,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:17:48.093000+00:00,10.182,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:18:01.387000+00:00,10.427,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:20:56.833000+00:00,10.111,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:21:38.122000+00:00,10.365,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:21:49.070000+00:00,10.948,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:22:01.014000+00:00,10.089,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:23:10.827000+00:00,10.072,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:25:18.800000+00:00,12.338,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:25:31.653000+00:00,12.853,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:25:43.065000+00:00,11.412,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:25:55.207000+00:00,12.142,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:26:07.151000+00:00,11.944,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:26:20.885000+00:00,13.734,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:26:33.292000+00:00,12.407,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:26:45.041000+00:00,11.749,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:26:56.811000+00:00,11.77,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:27:09.099000+00:00,12.288,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:27:20.781000+00:00,11.682,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:27:32.096000+00:00,11.315,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:27:43.062000+00:00,10.966,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:31:25.333000+00:00,10.496,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:31:35.473000+00:00,10.14,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:31:45.647000+00:00,10.174,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:32:16.851000+00:00,10.565,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:32:38.171000+00:00,10.16,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:36:41.786000+00:00,13.189,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:36:55.571000+00:00,13.785,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:37:07.180000+00:00,11.609,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:37:19.222000+00:00,12.042,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:37:31.092000+00:00,11.87,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:37:43.388000+00:00,12.296,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:37:55.258000+00:00,11.87,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:38:07.219000+00:00,11.961,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:38:20.462000+00:00,13.243,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:38:33.383000+00:00,12.921,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:38:45.062000+00:00,11.679,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:38:57.025000+00:00,11.963,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:39:09.715000+00:00,12.69,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:39:23.721000+00:00,14.006,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:47:54.687000+00:00,10.262,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
